Disease type,Sex,LHD,Period,"Rate per 100,000 population",LL 95% CI,UL 95% CI
Asthma,Females,Sydney LHD,08/09,140.7,126,156.5
Asthma,Females,Sydney LHD,09/10,131.9,118.1,146.9
Asthma,Females,Sydney LHD,10/11,115.5,102.5,129.6
Asthma,Females,Sydney LHD,11/12,148.6,134.2,164.2
Asthma,Females,Sydney LHD,12/13,111.5,99.1,125
Asthma,Females,Sydney LHD,13/14,122,109.2,135.9
Asthma,Females,Sydney LHD,14/15,127.3,114.2,141.3
Asthma,Females,Sydney LHD,15/16,111.3,99.3,124.3
Asthma,Females,Sydney LHD,16/17,128.9,115.9,143
Asthma,Females,Sydney LHD,17/18,108.7,97,121.4
Asthma,Females,Sydney LHD,18/19,124,111.3,137.6
Asthma,Females,Sydney LHD,19/20,116.8,104.3,130.4
Asthma,Females,Sydney LHD,20/21,99.4,87.3,112.7
Asthma,Females,Sydney LHD,21/22,86.8,75.7,98.9
Asthma,Females,South Western Sydney LHD,01/02,158.5,146.4,171.3
Asthma,Females,South Western Sydney LHD,02/03,140.8,129.5,152.8
Asthma,Females,South Western Sydney LHD,03/04,138.8,127.6,150.7
Asthma,Females,South Western Sydney LHD,04/05,142,130.7,154
Asthma,Females,South Western Sydney LHD,05/06,138.1,127.1,149.8
Asthma,Females,South Western Sydney LHD,06/07,164.9,152.9,177.5
Asthma,Females,South Western Sydney LHD,07/08,161.1,149.4,173.6
Asthma,Females,South Western Sydney LHD,08/09,157.5,145.9,169.7
Asthma,Females,South Western Sydney LHD,09/10,178.9,166.7,191.9
Asthma,Females,South Western Sydney LHD,10/11,155.3,143.9,167.3
Asthma,Females,South Western Sydney LHD,11/12,187.2,174.8,200.2
Asthma,Females,South Western Sydney LHD,12/13,167.1,155.4,179.3
Asthma,Females,South Western Sydney LHD,13/14,171.4,159.7,183.8
Asthma,Females,South Western Sydney LHD,14/15,183.6,171.6,196.2
Asthma,Females,South Western Sydney LHD,15/16,165.6,154.3,177.5
Asthma,Females,South Western Sydney LHD,16/17,184.5,172.7,196.9
Asthma,Females,South Western Sydney LHD,17/18,177.3,165.9,189.3
Asthma,Females,South Western Sydney LHD,18/19,168.3,157.2,179.8
Asthma,Females,South Western Sydney LHD,19/20,143.8,133.8,154.5
Asthma,Females,South Western Sydney LHD,20/21,104.8,96.2,113.9
Asthma,Females,South Western Sydney LHD,21/22,98.9,90.7,107.7
Asthma,Females,South Eastern Sydney LHD,01/02,146.1,133.6,159.3
Asthma,Females,South Eastern Sydney LHD,02/03,130.5,118.9,143
Asthma,Females,South Eastern Sydney LHD,03/04,123.9,112.7,136
Asthma,Females,South Eastern Sydney LHD,04/05,148.7,136.2,162.1
Asthma,Females,South Eastern Sydney LHD,05/06,152.1,139.5,165.5
Asthma,Females,South Eastern Sydney LHD,06/07,137.7,125.7,150.4
Asthma,Females,South Eastern Sydney LHD,07/08,153.6,141.2,166.9
Asthma,Females,South Eastern Sydney LHD,08/09,140.6,128.7,153.2
Asthma,Females,South Eastern Sydney LHD,09/10,157.3,144.7,170.6
Asthma,Females,South Eastern Sydney LHD,10/11,118,107.3,129.4
Asthma,Females,South Eastern Sydney LHD,11/12,139.1,127.5,151.5
Asthma,Females,South Eastern Sydney LHD,12/13,125,114.1,136.6
Asthma,Females,South Eastern Sydney LHD,13/14,142.4,130.9,154.6
Asthma,Females,South Eastern Sydney LHD,14/15,127.6,116.7,139.1
Asthma,Females,South Eastern Sydney LHD,15/16,121.2,110.7,132.5
Asthma,Females,South Eastern Sydney LHD,16/17,114.4,104.3,125.3
Asthma,Females,South Eastern Sydney LHD,17/18,107.6,97.9,117.9
Asthma,Females,South Eastern Sydney LHD,18/19,124.5,113.9,135.7
Asthma,Females,South Eastern Sydney LHD,19/20,105.6,95.9,115.9
Asthma,Females,South Eastern Sydney LHD,20/21,75.3,66.9,84.4
Asthma,Females,South Eastern Sydney LHD,21/22,81.3,72.6,90.6
Asthma,Females,Illawarra Shoalhaven LHD,01/02,103.6,89.1,119.8
Asthma,Females,Illawarra Shoalhaven LHD,02/03,121,105.2,138.4
Asthma,Females,Illawarra Shoalhaven LHD,03/04,121.2,105.4,138.6
Asthma,Females,Illawarra Shoalhaven LHD,04/05,131.4,114.9,149.6
Asthma,Females,Illawarra Shoalhaven LHD,05/06,126.2,110,144.1
Asthma,Females,Illawarra Shoalhaven LHD,06/07,148.1,130.5,167.3
Asthma,Females,Illawarra Shoalhaven LHD,07/08,147.9,130.4,167
Asthma,Females,Illawarra Shoalhaven LHD,08/09,139.9,123,158.3
Asthma,Females,Illawarra Shoalhaven LHD,09/10,144.3,127.4,162.9
Asthma,Females,Illawarra Shoalhaven LHD,10/11,146.2,129,165
Asthma,Females,Illawarra Shoalhaven LHD,11/12,131.9,115.7,149.8
Asthma,Females,Illawarra Shoalhaven LHD,12/13,111.9,97.1,128.4
Asthma,Females,Illawarra Shoalhaven LHD,13/14,123.3,107.8,140.3
Asthma,Females,Illawarra Shoalhaven LHD,14/15,128.8,112.9,146.3
Asthma,Females,Illawarra Shoalhaven LHD,15/16,156.7,139.3,175.6
Asthma,Females,Illawarra Shoalhaven LHD,16/17,155.7,138.5,174.4
Asthma,Females,Illawarra Shoalhaven LHD,17/18,109.5,95.1,125.3
Asthma,Females,Illawarra Shoalhaven LHD,18/19,115.7,101.1,131.8
Asthma,Females,Illawarra Shoalhaven LHD,19/20,99.1,85.6,114.1
Asthma,Females,Illawarra Shoalhaven LHD,20/21,72.9,61.1,86.1
Asthma,Females,Illawarra Shoalhaven LHD,21/22,69.7,58.4,82.4
Asthma,Females,Western Sydney LHD,01/02,135.7,123.8,148.4
Asthma,Females,Western Sydney LHD,02/03,137.4,125.5,150.1
Asthma,Females,Western Sydney LHD,03/04,116,105.2,127.7
Asthma,Females,Western Sydney LHD,04/05,123,111.9,135
Asthma,Females,Western Sydney LHD,05/06,113.5,103,124.8
Asthma,Females,Western Sydney LHD,06/07,132.9,121.7,144.9
Asthma,Females,Western Sydney LHD,07/08,152.9,140.9,165.7
Asthma,Females,Western Sydney LHD,08/09,164.6,152.3,177.7
Asthma,Females,Western Sydney LHD,09/10,166.7,154.4,179.6
Asthma,Females,Western Sydney LHD,10/11,134.9,124,146.5
Asthma,Females,Western Sydney LHD,11/12,164.9,153,177.6
Asthma,Females,Western Sydney LHD,12/13,154.3,142.8,166.4
Asthma,Females,Western Sydney LHD,13/14,180.9,168.6,193.9
Asthma,Females,Western Sydney LHD,14/15,178.4,166.3,191.2
Asthma,Females,Western Sydney LHD,15/16,186.6,174.3,199.6
Asthma,Females,Western Sydney LHD,16/17,168.3,156.7,180.5
Asthma,Females,Western Sydney LHD,17/18,170.6,159,182.7
Asthma,Females,Western Sydney LHD,18/19,184.4,172.6,196.8
Asthma,Females,Western Sydney LHD,19/20,161.8,150.8,173.4
Asthma,Females,Western Sydney LHD,20/21,132.3,122.5,142.6
Asthma,Females,Western Sydney LHD,21/22,106.8,98,116.2
Asthma,Females,Nepean Blue Mountains LHD,01/02,156.1,137.9,176.1
Asthma,Females,Nepean Blue Mountains LHD,02/03,140.8,123.5,159.9
Asthma,Females,Nepean Blue Mountains LHD,03/04,133.2,116.2,151.9
Asthma,Females,Nepean Blue Mountains LHD,04/05,168,149,188.8
Asthma,Females,Nepean Blue Mountains LHD,05/06,172.2,152.9,193.4
Asthma,Females,Nepean Blue Mountains LHD,06/07,180.8,161,202.3
Asthma,Females,Nepean Blue Mountains LHD,07/08,178.8,159.2,200.2
Asthma,Females,Nepean Blue Mountains LHD,08/09,176.7,157.5,197.7
Asthma,Females,Nepean Blue Mountains LHD,09/10,189.9,170,211.5
Asthma,Females,Nepean Blue Mountains LHD,10/11,150.2,132.6,169.5
Asthma,Females,Nepean Blue Mountains LHD,11/12,156.1,138.2,175.8
Asthma,Females,Nepean Blue Mountains LHD,12/13,160.4,142.3,180.2
Asthma,Females,Nepean Blue Mountains LHD,13/14,174.8,156,195.3
Asthma,Females,Nepean Blue Mountains LHD,14/15,188.8,169.3,209.9
Asthma,Females,Nepean Blue Mountains LHD,15/16,186.8,167.6,207.7
Asthma,Females,Nepean Blue Mountains LHD,16/17,181.8,162.8,202.4
Asthma,Females,Nepean Blue Mountains LHD,17/18,161.5,143.8,180.7
Asthma,Females,Nepean Blue Mountains LHD,18/19,197.8,178.1,219.1
Asthma,Females,Nepean Blue Mountains LHD,19/20,138.1,121.8,155.8
Asthma,Females,Nepean Blue Mountains LHD,20/21,119.1,103.9,135.7
Asthma,Females,Nepean Blue Mountains LHD,21/22,113.1,98.3,129.6
Asthma,Females,Northern Sydney LHD,01/02,110.2,99.7,121.5
Asthma,Females,Northern Sydney LHD,02/03,92.7,83.1,103
Asthma,Females,Northern Sydney LHD,03/04,91.7,82.3,102
Asthma,Females,Northern Sydney LHD,04/05,114.5,103.8,126
Asthma,Females,Northern Sydney LHD,05/06,102.7,92.7,113.4
Asthma,Females,Northern Sydney LHD,06/07,114.5,103.9,125.7
Asthma,Females,Northern Sydney LHD,07/08,104.9,95,115.5
Asthma,Females,Northern Sydney LHD,08/09,111,100.8,121.9
Asthma,Females,Northern Sydney LHD,09/10,109.8,99.7,120.6
Asthma,Females,Northern Sydney LHD,10/11,98,88.6,108
Asthma,Females,Northern Sydney LHD,11/12,113.3,103.2,124.1
Asthma,Females,Northern Sydney LHD,12/13,122.5,112.1,133.5
Asthma,Females,Northern Sydney LHD,13/14,135.1,124.2,146.6
Asthma,Females,Northern Sydney LHD,14/15,111.2,101.6,121.6
Asthma,Females,Northern Sydney LHD,15/16,117.3,107.4,127.9
Asthma,Females,Northern Sydney LHD,16/17,124.4,114.3,135.1
Asthma,Females,Northern Sydney LHD,17/18,100.3,91.3,109.9
Asthma,Females,Northern Sydney LHD,18/19,116.3,106.5,126.6
Asthma,Females,Northern Sydney LHD,19/20,95.9,87.1,105.3
Asthma,Females,Northern Sydney LHD,20/21,74.5,66.6,83
Asthma,Females,Northern Sydney LHD,21/22,61.7,54.6,69.4
Asthma,Females,Central Coast LHD,01/02,211.5,188.5,236.4
Asthma,Females,Central Coast LHD,02/03,166.1,145.9,188.2
Asthma,Females,Central Coast LHD,03/04,156.2,136.6,177.8
Asthma,Females,Central Coast LHD,04/05,145.3,126.4,166.2
Asthma,Females,Central Coast LHD,05/06,141.5,123.1,161.9
Asthma,Females,Central Coast LHD,06/07,142.8,124.3,163.2
Asthma,Females,Central Coast LHD,07/08,155.8,136.6,176.8
Asthma,Females,Central Coast LHD,08/09,151.8,133,172.5
Asthma,Females,Central Coast LHD,09/10,161.5,141.8,183
Asthma,Females,Central Coast LHD,10/11,131.2,113.8,150.5
Asthma,Females,Central Coast LHD,11/12,131.7,114.3,151
Asthma,Females,Central Coast LHD,12/13,155.2,136.2,176.2
Asthma,Females,Central Coast LHD,13/14,149.6,130.9,170.1
Asthma,Females,Central Coast LHD,14/15,182.2,161.4,204.8
Asthma,Females,Central Coast LHD,15/16,185.2,164.3,207.9
Asthma,Females,Central Coast LHD,16/17,176.7,156.5,198.8
Asthma,Females,Central Coast LHD,17/18,154.4,135.8,174.9
Asthma,Females,Central Coast LHD,18/19,144.6,126.5,164.4
Asthma,Females,Central Coast LHD,19/20,131.7,114.5,150.6
Asthma,Females,Central Coast LHD,20/21,81.1,67.6,96.3
Asthma,Females,Central Coast LHD,21/22,76.1,63.2,90.8
Asthma,Females,Hunter New England LHD,01/02,177,164.3,190.5
Asthma,Females,Hunter New England LHD,02/03,169.6,157.1,182.8
Asthma,Females,Hunter New England LHD,03/04,154.5,142.5,167.1
Asthma,Females,Hunter New England LHD,04/05,164.6,152.3,177.6
Asthma,Females,Hunter New England LHD,05/06,138.4,127.1,150.4
Asthma,Females,Hunter New England LHD,06/07,165.6,153.3,178.6
Asthma,Females,Hunter New England LHD,07/08,161.3,149.2,174.1
Asthma,Females,Hunter New England LHD,08/09,153.7,141.9,166.3
Asthma,Females,Hunter New England LHD,09/10,161.4,149.3,174.2
Asthma,Females,Hunter New England LHD,10/11,133.1,122.2,144.6
Asthma,Females,Hunter New England LHD,11/12,142,130.9,153.9
Asthma,Females,Hunter New England LHD,12/13,148.3,137,160.3
Asthma,Females,Hunter New England LHD,13/14,147.5,136.2,159.5
Asthma,Females,Hunter New England LHD,14/15,146.7,135.6,158.5
Asthma,Females,Hunter New England LHD,15/16,162.3,150.5,174.8
Asthma,Females,Hunter New England LHD,16/17,184.6,172.1,197.7
Asthma,Females,Hunter New England LHD,17/18,157.7,146.3,169.8
Asthma,Females,Hunter New England LHD,18/19,167,155,179.5
Asthma,Females,Hunter New England LHD,19/20,144.2,133.3,155.8
Asthma,Females,Hunter New England LHD,20/21,110.6,100.9,121
Asthma,Females,Hunter New England LHD,21/22,87.2,78.7,96.3
Asthma,Females,Northern NSW LHD,01/02,222.6,197.5,249.9
Asthma,Females,Northern NSW LHD,02/03,217.6,192.6,244.9
Asthma,Females,Northern NSW LHD,03/04,217.8,193.4,244.3
Asthma,Females,Northern NSW LHD,04/05,182.3,159.6,207.2
Asthma,Females,Northern NSW LHD,05/06,203.2,178.9,229.7
Asthma,Females,Northern NSW LHD,06/07,171.4,149.3,195.7
Asthma,Females,Northern NSW LHD,07/08,184.1,161.1,209.3
Asthma,Females,Northern NSW LHD,08/09,173.9,151.8,198.3
Asthma,Females,Northern NSW LHD,09/10,192.8,169.4,218.4
Asthma,Females,Northern NSW LHD,10/11,162,140.8,185.5
Asthma,Females,Northern NSW LHD,11/12,151.9,131.3,174.7
Asthma,Females,Northern NSW LHD,12/13,124.6,105.9,145.5
Asthma,Females,Northern NSW LHD,13/14,153.8,133.1,176.7
Asthma,Females,Northern NSW LHD,14/15,174.4,152.3,198.6
Asthma,Females,Northern NSW LHD,15/16,186.3,163.8,211.1
Asthma,Females,Northern NSW LHD,16/17,180.6,159,204.3
Asthma,Females,Northern NSW LHD,17/18,180.8,158.4,205.2
Asthma,Females,Northern NSW LHD,18/19,144.8,124.9,166.7
Asthma,Females,Northern NSW LHD,19/20,109.4,92.4,128.4
Asthma,Females,Northern NSW LHD,20/21,79.9,65.5,96.4
Asthma,Females,Northern NSW LHD,21/22,81.5,66.8,98.4
Asthma,Females,Mid North Coast LHD,01/02,179.7,152.2,210.6
Asthma,Females,Mid North Coast LHD,02/03,175.8,149,205.8
Asthma,Females,Mid North Coast LHD,03/04,183.1,155.3,214.3
Asthma,Females,Mid North Coast LHD,04/05,201.6,172,234.6
Asthma,Females,Mid North Coast LHD,05/06,178.6,151.3,209.2
Asthma,Females,Mid North Coast LHD,06/07,180.9,153.4,211.6
Asthma,Females,Mid North Coast LHD,07/08,178.8,152.1,208.7
Asthma,Females,Mid North Coast LHD,08/09,147,122.8,174.4
Asthma,Females,Mid North Coast LHD,09/10,129,106.7,154.5
Asthma,Females,Mid North Coast LHD,10/11,166.5,140.8,195.3
Asthma,Females,Mid North Coast LHD,11/12,180.8,154,210.7
Asthma,Females,Mid North Coast LHD,12/13,157.7,132.8,185.7
Asthma,Females,Mid North Coast LHD,13/14,205.6,177.1,237.1
Asthma,Females,Mid North Coast LHD,14/15,168.5,143,197.2
Asthma,Females,Mid North Coast LHD,15/16,136,113,162
Asthma,Females,Mid North Coast LHD,16/17,179.2,153.7,207.6
Asthma,Females,Mid North Coast LHD,17/18,137.7,115.8,162.4
Asthma,Females,Mid North Coast LHD,18/19,150.6,126.9,177.2
Asthma,Females,Mid North Coast LHD,19/20,120.5,99.6,144.2
Asthma,Females,Mid North Coast LHD,20/21,80.5,63.4,100.5
Asthma,Females,Mid North Coast LHD,21/22,64.2,49.1,82.2
Asthma,Females,Southern NSW LHD,01/02,192.9,164.5,224.8
Asthma,Females,Southern NSW LHD,02/03,143.9,119.7,171.5
Asthma,Females,Southern NSW LHD,03/04,164.4,138.9,193.2
Asthma,Females,Southern NSW LHD,04/05,171.4,145.3,200.9
Asthma,Females,Southern NSW LHD,05/06,159.4,133.9,188.2
Asthma,Females,Southern NSW LHD,06/07,145.1,120.6,173.1
Asthma,Females,Southern NSW LHD,07/08,149.3,124.8,177
Asthma,Females,Southern NSW LHD,08/09,158.2,132.7,187.1
Asthma,Females,Southern NSW LHD,09/10,156.1,131.2,184.1
Asthma,Females,Southern NSW LHD,10/11,134.3,111.1,160.8
Asthma,Females,Southern NSW LHD,11/12,151.7,127.4,179.1
Asthma,Females,Southern NSW LHD,12/13,138.9,115.8,165.1
Asthma,Females,Southern NSW LHD,13/14,134.7,111.5,161.3
Asthma,Females,Southern NSW LHD,14/15,122.4,100.6,147.3
Asthma,Females,Southern NSW LHD,15/16,125.5,103.5,150.6
Asthma,Females,Southern NSW LHD,16/17,129.3,107,154.8
Asthma,Females,Southern NSW LHD,17/18,153,128.9,180.2
Asthma,Females,Southern NSW LHD,18/19,144.9,121.4,171.6
Asthma,Females,Southern NSW LHD,19/20,121.1,99.9,145.3
Asthma,Females,Southern NSW LHD,20/21,93,74.4,114.7
Asthma,Females,Southern NSW LHD,21/22,99.1,79.7,121.6
Asthma,Females,Murrumbidgee LHD,01/02,267.9,239.4,298.9
Asthma,Females,Murrumbidgee LHD,02/03,231,204.3,260.2
Asthma,Females,Murrumbidgee LHD,03/04,262.2,233.7,293.2
Asthma,Females,Murrumbidgee LHD,04/05,231.6,204.9,260.8
Asthma,Females,Murrumbidgee LHD,05/06,235.3,208.1,265
Asthma,Females,Murrumbidgee LHD,06/07,210.8,185,239.2
Asthma,Females,Murrumbidgee LHD,07/08,191.5,167.1,218.4
Asthma,Females,Murrumbidgee LHD,08/09,207.2,182,234.8
Asthma,Females,Murrumbidgee LHD,09/10,193.4,169.1,220.2
Asthma,Females,Murrumbidgee LHD,10/11,212.3,186.6,240.4
Asthma,Females,Murrumbidgee LHD,11/12,213.1,187.3,241.4
Asthma,Females,Murrumbidgee LHD,12/13,220.8,194.8,249.3
Asthma,Females,Murrumbidgee LHD,13/14,261.7,233.4,292.5
Asthma,Females,Murrumbidgee LHD,14/15,221,195.1,249.2
Asthma,Females,Murrumbidgee LHD,15/16,193.9,169.3,221
Asthma,Females,Murrumbidgee LHD,16/17,248.7,221,279
Asthma,Females,Murrumbidgee LHD,17/18,226.9,200.5,255.7
Asthma,Females,Murrumbidgee LHD,18/19,229.5,202.7,258.7
Asthma,Females,Murrumbidgee LHD,19/20,179.1,156.1,204.5
Asthma,Females,Murrumbidgee LHD,20/21,143.2,122,166.9
Asthma,Females,Murrumbidgee LHD,21/22,191,167.1,217.2
Asthma,Females,Western NSW LHD,01/02,309.5,280.3,340.8
Asthma,Females,Western NSW LHD,02/03,257.7,231.4,286.2
Asthma,Females,Western NSW LHD,03/04,276.2,248.6,306.1
Asthma,Females,Western NSW LHD,04/05,207.8,183.8,234
Asthma,Females,Western NSW LHD,05/06,278.2,250.3,308.2
Asthma,Females,Western NSW LHD,06/07,205.8,181.8,232.2
Asthma,Females,Western NSW LHD,07/08,205.6,181.8,231.7
Asthma,Females,Western NSW LHD,08/09,163.5,142.3,187
Asthma,Females,Western NSW LHD,09/10,159,138.2,182
Asthma,Females,Western NSW LHD,10/11,189.5,166.9,214.2
Asthma,Females,Western NSW LHD,11/12,163.5,142.6,186.5
Asthma,Females,Western NSW LHD,12/13,156,135.7,178.5
Asthma,Females,Western NSW LHD,13/14,133.6,114.5,154.9
Asthma,Females,Western NSW LHD,14/15,144.2,124.5,166
Asthma,Females,Western NSW LHD,15/16,134.8,116.1,155.6
Asthma,Females,Western NSW LHD,16/17,144.2,124.6,166
Asthma,Females,Western NSW LHD,17/18,125.3,107.2,145.5
Asthma,Females,Western NSW LHD,18/19,124.6,106.6,144.7
Asthma,Females,Western NSW LHD,19/20,157.3,136.6,180.2
Asthma,Females,Western NSW LHD,20/21,86.9,71.9,104.2
Asthma,Females,Western NSW LHD,21/22,90.8,75.4,108.3
Asthma,Females,Far West LHD,01/02,320.7,241.7,417.2
Asthma,Females,Far West LHD,02/03,231.1,164,316.3
Asthma,Females,Far West LHD,03/04,203.6,140.4,285.2
Asthma,Females,Far West LHD,04/05,151.2,96.5,225.2
Asthma,Females,Far West LHD,05/06,149.3,94.2,224.3
Asthma,Females,Far West LHD,06/07,209.3,141.4,297.4
Asthma,Females,Far West LHD,07/08,122.4,72.6,192.6
Asthma,Females,Far West LHD,08/09,154.8,97.7,232.3
Asthma,Females,Far West LHD,09/10,67.2,33,121.5
Asthma,Females,Far West LHD,10/11,177.5,116,259.4
Asthma,Females,Far West LHD,11/12,236.6,163.9,329.8
Asthma,Females,Far West LHD,12/13,272.1,198.2,364.9
Asthma,Females,Far West LHD,13/14,284.6,205.9,383.2
Asthma,Females,Far West LHD,14/15,202.4,134.3,291.9
Asthma,Females,Far West LHD,15/16,246.4,169.7,344.8
Asthma,Females,Far West LHD,16/17,234.9,161.5,329.6
Asthma,Females,Far West LHD,17/18,198.2,130,288.2
Asthma,Females,Far West LHD,18/19,230,157.9,323.3
Asthma,Females,Far West LHD,19/20,127.6,73.7,204.3
Asthma,Females,Far West LHD,20/21,153.4,94.2,234.9
Asthma,Females,Far West LHD,21/22,104.2,55.9,176
Asthma,Females,All LHDs,01/02,162.8,158.4,167.2
Asthma,Females,All LHDs,02/03,148.5,144.4,152.7
Asthma,Females,All LHDs,03/04,143.7,139.6,147.8
Asthma,Females,All LHDs,04/05,148.9,144.7,153.1
Asthma,Females,All LHDs,05/06,146.5,142.4,150.7
Asthma,Females,All LHDs,06/07,153.8,149.7,158.1
Asthma,Females,All LHDs,07/08,154.2,150,158.4
Asthma,Females,All LHDs,08/09,150.4,146.3,154.6
Asthma,Females,All LHDs,09/10,155.6,151.5,159.8
Asthma,Females,All LHDs,10/11,136.7,132.8,140.6
Asthma,Females,All LHDs,11/12,151.5,147.5,155.6
Asthma,Females,All LHDs,12/13,142.9,139,146.8
Asthma,Females,All LHDs,13/14,154.8,150.8,158.9
Asthma,Females,All LHDs,14/15,152.4,148.5,156.5
Asthma,Females,All LHDs,15/16,151.7,147.7,155.7
Asthma,Females,All LHDs,16/17,158.7,154.7,162.8
Asthma,Females,All LHDs,17/18,143.1,139.4,147
Asthma,Females,All LHDs,18/19,149.9,146.1,153.9
Asthma,Females,All LHDs,19/20,128,124.4,131.6
Asthma,Females,All LHDs,20/21,97.2,94.1,100.4
Asthma,Females,All LHDs,21/22,89.4,86.4,92.4
Asthma,Persons,Sydney LHD,01/02,150.8,139.5,162.9
Asthma,Persons,Sydney LHD,02/03,141.9,130.9,153.4
Asthma,Persons,Sydney LHD,03/04,140.5,129.6,152.1
Asthma,Persons,Sydney LHD,04/05,144.2,133.1,155.8
Asthma,Persons,Sydney LHD,05/06,138.9,128.1,150.2
Asthma,Persons,Sydney LHD,06/07,152.5,141.4,164.2
Asthma,Persons,Sydney LHD,07/08,143.2,132.7,154.4
Asthma,Persons,Sydney LHD,08/09,144.9,134.4,156.1
Asthma,Persons,Sydney LHD,09/10,146.3,135.8,157.5
Asthma,Persons,Sydney LHD,10/11,123.3,113.7,133.4
Asthma,Persons,Sydney LHD,11/12,143.6,133.4,154.4
Asthma,Persons,Sydney LHD,12/13,136.5,126.6,147
Asthma,Persons,Sydney LHD,13/14,137.7,127.8,148.2
Asthma,Persons,Sydney LHD,14/15,129.7,120.3,139.6
Asthma,Persons,Sydney LHD,15/16,115.7,106.8,125
Asthma,Persons,Sydney LHD,16/17,126.4,117.1,136.1
Asthma,Persons,Sydney LHD,17/18,114.8,106,124.1
Asthma,Persons,Sydney LHD,18/19,120.9,111.9,130.5
Asthma,Persons,Sydney LHD,19/20,108.6,99.8,117.9
Asthma,Persons,Sydney LHD,20/21,92.1,83.8,101
Asthma,Persons,Sydney LHD,21/22,77.9,70.4,85.9
Asthma,Persons,South Western Sydney LHD,01/02,161.1,152.6,170
Asthma,Persons,South Western Sydney LHD,02/03,149.9,141.6,158.5
Asthma,Persons,South Western Sydney LHD,03/04,141,133,149.3
Asthma,Persons,South Western Sydney LHD,04/05,147,139,155.5
Asthma,Persons,South Western Sydney LHD,05/06,160.5,152.1,169.2
Asthma,Persons,South Western Sydney LHD,06/07,173,164.4,182
Asthma,Persons,South Western Sydney LHD,07/08,167.6,159.1,176.4
Asthma,Persons,South Western Sydney LHD,08/09,167.2,158.8,175.9
Asthma,Persons,South Western Sydney LHD,09/10,182.3,173.6,191.4
Asthma,Persons,South Western Sydney LHD,10/11,163.6,155.4,172.2
Asthma,Persons,South Western Sydney LHD,11/12,197.3,188.3,206.7
Asthma,Persons,South Western Sydney LHD,12/13,172.7,164.4,181.4
Asthma,Persons,South Western Sydney LHD,13/14,173.5,165.2,182.1
Asthma,Persons,South Western Sydney LHD,14/15,182.2,173.8,190.9
Asthma,Persons,South Western Sydney LHD,15/16,174.7,166.5,183.2
Asthma,Persons,South Western Sydney LHD,16/17,177.5,169.4,186
Asthma,Persons,South Western Sydney LHD,17/18,165.1,157.3,173.1
Asthma,Persons,South Western Sydney LHD,18/19,171.5,163.6,179.7
Asthma,Persons,South Western Sydney LHD,19/20,135.7,128.8,143
Asthma,Persons,South Western Sydney LHD,20/21,103.3,97.3,109.6
Asthma,Persons,South Western Sydney LHD,21/22,98.4,92.5,104.5
Asthma,Persons,South Eastern Sydney LHD,01/02,158.1,148.7,167.8
Asthma,Persons,South Eastern Sydney LHD,02/03,141.5,132.8,150.7
Asthma,Persons,South Eastern Sydney LHD,03/04,131.1,122.7,139.9
