"Respiratory disease hospitalisations by Disease type, Sex and LHD"
"Disease type","Sex","LHD","Period","Rate per 100,000 population","LL 95% CI","UL 95% CI"
"Asthma","Males","Central Coast LHD","04/05","184.7","163.0","208.5"
"Asthma","Males","Central Coast LHD","05/06","173.0","152.1","195.9"
"Asthma","Males","Central Coast LHD","06/07","131.1","113.1","151.1"
"Asthma","Males","Central Coast LHD","07/08","118.8","101.8","137.9"
"Asthma","Males","Central Coast LHD","08/09","123.0","105.9","142.0"
"Asthma","Males","Central Coast LHD","09/10","143.3","125.0","163.6"
"Asthma","Males","Central Coast LHD","10/11","136.6","118.6","156.5"
"Asthma","Males","Central Coast LHD","11/12","142.0","123.7","162.2"
"Asthma","Males","Central Coast LHD","12/13","169.3","149.4","191.1"
"Asthma","Males","Central Coast LHD","13/14","138.9","121.1","158.6"
"Asthma","Males","Central Coast LHD","14/15","148.5","130.1","168.7"
"Asthma","Males","Central Coast LHD","15/16","157.4","138.5","178.1"
"Asthma","Males","Central Coast LHD","16/17","149.1","130.8","169.1"
"Asthma","Males","Central Coast LHD","17/18","141.6","123.8","161.2"
"Asthma","Males","Central Coast LHD","18/19","122.9","106.4","141.3"
"Asthma","Males","Central Coast LHD","19/20","100.6","85.8","117.2"
"Asthma","Males","Central Coast LHD","20/21","69.8","57.3","84.1"
"Asthma","Males","Central Coast LHD","21/22","79.8","66.5","94.9"
"Asthma","Males","Hunter New England LHD","01/02","176.9","164.3","190.3"
"Asthma","Males","Hunter New England LHD","02/03","152.4","140.7","164.8"
"Asthma","Males","Hunter New England LHD","03/04","142.6","131.2","154.6"
"Asthma","Males","Hunter New England LHD","04/05","146.6","135.1","158.9"
"Asthma","Males","Hunter New England LHD","05/06","146.7","135.2","159.0"
"Asthma","Males","Hunter New England LHD","06/07","154.6","142.7","167.2"
"Asthma","Males","Hunter New England LHD","07/08","150.7","139.1","163.0"
"Asthma","Males","Hunter New England LHD","08/09","148.4","136.9","160.5"
"Asthma","Males","Hunter New England LHD","09/10","146.1","134.8","158.1"
"Asthma","Males","Hunter New England LHD","10/11","134.5","123.7","146.0"
"Asthma","Males","Hunter New England LHD","11/12","144.4","133.2","156.2"
"Asthma","Males","Hunter New England LHD","12/13","138.8","127.9","150.4"
"Asthma","Males","Hunter New England LHD","13/14","144.2","133.1","155.9"
"Asthma","Males","Hunter New England LHD","14/15","136.0","125.2","147.4"
"Asthma","Males","Hunter New England LHD","15/16","158.5","147.0","170.8"
"Asthma","Males","Hunter New England LHD","16/17","174.9","162.8","187.7"
"Asthma","Males","Hunter New England LHD","17/18","163.6","151.9","175.9"
"Asthma","Males","Hunter New England LHD","18/19","169.8","157.9","182.3"
"Asthma","Males","Hunter New England LHD","19/20","154.7","143.3","166.7"
"Asthma","Males","Hunter New England LHD","20/21","115.6","105.8","126.0"
"Asthma","Males","Hunter New England LHD","21/22","96.3","87.3","105.8"
"Asthma","Males","Northern NSW LHD","01/02","226.6","201.4","254.1"
"Asthma","Males","Northern NSW LHD","02/03","180.3","157.6","205.3"
"Asthma","Males","Northern NSW LHD","03/04","169.6","147.8","193.7"
"Asthma","Males","Northern NSW LHD","04/05","204.7","180.7","231.0"
"Asthma","Males","Northern NSW LHD","05/06","183.8","160.6","209.2"
"Asthma","Males","Northern NSW LHD","06/07","180.7","157.6","206.1"
"Asthma","Males","Northern NSW LHD","07/08","201.8","177.8","228.2"
"Asthma","Males","Northern NSW LHD","08/09","212.4","187.9","239.1"
"Asthma","Males","Northern NSW LHD","09/10","181.8","159.2","206.5"
"Asthma","Males","Northern NSW LHD","10/11","158.1","137.1","181.3"
"Asthma","Males","Northern NSW LHD","11/12","148.0","128.0","170.2"
"Asthma","Males","Northern NSW LHD","12/13","168.6","147.1","192.4"
"Asthma","Males","Northern NSW LHD","13/14","165.9","144.7","189.3"
"Asthma","Males","Northern NSW LHD","14/15","153.1","132.7","175.7"
"Asthma","Males","Northern NSW LHD","15/16","164.1","143.0","187.4"
"Asthma","Males","Northern NSW LHD","16/17","140.5","121.2","161.8"
"Asthma","Males","Northern NSW LHD","17/18","146.8","126.8","168.9"
"Asthma","Males","Northern NSW LHD","18/19","111.7","94.3","131.2"
"Asthma","Males","Northern NSW LHD","19/20","96.1","79.8","114.5"
"Asthma","Males","Northern NSW LHD","20/21","84.1","69.1","101.2"
"Asthma","Males","Northern NSW LHD","21/22","59.9","47.3","74.7"
"Asthma","Males","Mid North Coast LHD","01/02","199.1","170.3","231.2"
"Asthma","Males","Mid North Coast LHD","02/03","179.0","152.2","209.1"
"Asthma","Males","Mid North Coast LHD","03/04","144.1","120.6","170.7"
"Asthma","Males","Mid North Coast LHD","04/05","163.4","137.8","192.2"
"Asthma","Males","Mid North Coast LHD","05/06","123.2","101.0","148.8"
"Asthma","Males","Mid North Coast LHD","06/07","168.5","142.6","197.7"
"Asthma","Males","Mid North Coast LHD","07/08","142.3","118.9","168.9"
"Asthma","Males","Mid North Coast LHD","08/09","129.6","107.3","155.0"
"Asthma","Males","Mid North Coast LHD","09/10","145.5","122.1","172.0"
"Asthma","Males","Mid North Coast LHD","10/11","144.4","120.8","171.1"
"Asthma","Males","Mid North Coast LHD","11/12","122.2","100.6","146.9"
"Asthma","Males","Mid North Coast LHD","12/13","155.3","131.1","182.5"
"Asthma","Males","Mid North Coast LHD","13/14","135.7","113.3","161.2"
"Asthma","Males","Mid North Coast LHD","14/15","167.6","142.6","195.8"
"Asthma","Males","Mid North Coast LHD","15/16","145.2","122.1","171.3"
"Asthma","Males","Mid North Coast LHD","16/17","167.8","143.0","195.6"
"Asthma","Males","Mid North Coast LHD","17/18","169.5","145.1","196.8"
"Asthma","Males","Mid North Coast LHD","18/19","139.0","116.8","164.0"
"Asthma","Males","Mid North Coast LHD","19/20","124.2","103.1","148.2"
"Asthma","Males","Mid North Coast LHD","20/21","86.2","69.0","106.2"
"Asthma","Males","Mid North Coast LHD","21/22","88.2","70.9","108.3"
"Asthma","Males","Southern NSW LHD","01/02","160.5","135.2","189.3"
"Asthma","Males","Southern NSW LHD","02/03","125.3","103.2","150.7"
"Asthma","Males","Southern NSW LHD","03/04","120.7","99.1","145.7"
"Asthma","Males","Southern NSW LHD","04/05","110.8","89.9","135.0"
"Asthma","Males","Southern NSW LHD","05/06","108.8","88.2","132.8"
"Asthma","Males","Southern NSW LHD","06/07","119.6","97.9","144.7"
"Asthma","Males","Southern NSW LHD","07/08","106.0","85.7","129.6"
"Asthma","Males","Southern NSW LHD","08/09","119.3","97.7","144.2"
"Asthma","Males","Southern NSW LHD","09/10","140.9","117.7","167.2"
"Asthma","Males","Southern NSW LHD","10/11","145.7","122.0","172.6"
"Asthma","Males","Southern NSW LHD","11/12","151.0","126.9","178.2"
"Asthma","Males","Southern NSW LHD","12/13","153.5","129.0","181.1"
"Asthma","Males","Southern NSW LHD","13/14","125.8","103.8","151.0"
"Asthma","Males","Southern NSW LHD","14/15","111.4","90.7","135.4"
"Asthma","Males","Southern NSW LHD","15/16","104.9","85.1","127.9"
"Asthma","Males","Southern NSW LHD","16/17","129.1","106.9","154.3"
"Asthma","Males","Southern NSW LHD","17/18","133.9","111.2","159.7"
"Asthma","Males","Southern NSW LHD","18/19","160.1","135.3","187.9"
"Asthma","Males","Southern NSW LHD","19/20","93.5","75.0","114.9"
"Asthma","Males","Southern NSW LHD","20/21","73.2","56.8","92.6"
"Asthma","Males","Southern NSW LHD","21/22","47.6","34.6","63.7"
"Asthma","Males","Murrumbidgee LHD","01/02","228.8","203.0","257.0"
"Asthma","Males","Murrumbidgee LHD","02/03","187.4","164.1","213.1"
"Asthma","Males","Murrumbidgee LHD","03/04","199.2","174.8","226.0"
"Asthma","Males","Murrumbidgee LHD","04/05","219.0","193.5","247.0"
"Asthma","Males","Murrumbidgee LHD","05/06","247.2","220.0","276.8"
"Asthma","Males","Murrumbidgee LHD","06/07","185.1","161.6","211.1"
"Asthma","Males","Murrumbidgee LHD","07/08","195.3","171.0","222.0"
"Asthma","Males","Murrumbidgee LHD","08/09","210.7","185.7","238.2"
"Asthma","Males","Murrumbidgee LHD","09/10","189.4","165.6","215.6"
"Asthma","Males","Murrumbidgee LHD","10/11","216.4","190.8","244.4"
"Asthma","Males","Murrumbidgee LHD","11/12","238.7","211.9","268.0"
"Asthma","Males","Murrumbidgee LHD","12/13","214.8","189.3","242.8"
"Asthma","Males","Murrumbidgee LHD","13/14","218.7","192.9","246.9"
"Asthma","Males","Murrumbidgee LHD","14/15","189.1","165.4","215.1"
"Asthma","Males","Murrumbidgee LHD","15/16","177.4","154.5","202.8"
"Asthma","Males","Murrumbidgee LHD","16/17","198.5","174.2","225.2"
"Asthma","Males","Murrumbidgee LHD","17/18","163.7","142.0","187.7"
"Asthma","Males","Murrumbidgee LHD","18/19","155.8","134.4","179.7"
"Asthma","Males","Murrumbidgee LHD","19/20","110.5","92.5","130.9"
"Asthma","Males","Murrumbidgee LHD","20/21","93.6","76.9","112.8"
"Asthma","Males","Murrumbidgee LHD","21/22","103.4","86.3","122.9"
"Asthma","Males","Western NSW LHD","01/02","260.5","234.3","288.9"
"Asthma","Males","Western NSW LHD","02/03","228.8","204.4","255.4"
"Asthma","Males","Western NSW LHD","03/04","229.8","205.3","256.5"
"Asthma","Males","Western NSW LHD","04/05","204.4","181.3","229.7"
"Asthma","Males","Western NSW LHD","05/06","229.2","204.4","256.4"
"Asthma","Males","Western NSW LHD","06/07","164.9","144.2","187.9"
"Asthma","Males","Western NSW LHD","07/08","186.7","164.9","210.8"
"Asthma","Males","Western NSW LHD","08/09","178.6","157.2","202.1"
"Asthma","Males","Western NSW LHD","09/10","159.4","139.2","181.7"
"Asthma","Males","Western NSW LHD","10/11","160.8","140.6","183.2"
"Asthma","Males","Western NSW LHD","11/12","146.5","127.1","168.1"
"Asthma","Males","Western NSW LHD","12/13","137.2","118.5","158.1"
"Asthma","Males","Western NSW LHD","13/14","97.3","81.5","115.1"
"Asthma","Males","Western NSW LHD","14/15","116.5","99.5","135.5"
"Asthma","Males","Western NSW LHD","15/16","121.7","104.3","141.2"
"Asthma","Males","Western NSW LHD","16/17","137.6","119.0","158.2"
"Asthma","Males","Western NSW LHD","17/18","116.2","98.9","135.6"
"Asthma","Males","Western NSW LHD","18/19","105.5","89.4","123.8"
"Asthma","Males","Western NSW LHD","19/20","101.6","85.6","119.7"
"Asthma","Males","Western NSW LHD","20/21","95.3","80.0","112.7"
"Asthma","Males","Western NSW LHD","21/22","82.3","68.0","98.8"
"Asthma","Males","Far West LHD","01/02","321.1","244.2","415.3"
"Asthma","Males","Far West LHD","02/03","188.7","130.4","265.0"
"Asthma","Males","Far West LHD","03/04","221.4","154.3","307.8"
"Asthma","Males","Far West LHD","04/05","125.9","77.9","193.1"
"Asthma","Males","Far West LHD","05/06","206.1","142.4","288.8"
"Asthma","Males","Far West LHD","06/07","248.7","176.8","340.1"
"Asthma","Males","Far West LHD","07/08","184.4","123.4","264.9"
"Asthma","Males","Far West LHD","08/09","186.3","124.7","267.5"
"Asthma","Males","Far West LHD","09/10","234.8","163.7","325.9"
"Asthma","Males","Far West LHD","10/11","178.1","116.6","260.0"
"Asthma","Males","Far West LHD","11/12","196.2","131.1","281.7"
"Asthma","Males","Far West LHD","12/13","211.7","143.4","300.7"
"Asthma","Males","Far West LHD","13/14","190.4","125.4","276.3"
"Asthma","Males","Far West LHD","14/15","224.7","152.5","318.3"
"Asthma","Males","Far West LHD","15/16","201.5","133.4","291.2"
"Asthma","Males","Far West LHD","16/17","175.6","115.6","255.9"
"Asthma","Males","Far West LHD","17/18","115.4","65.4","187.5"
"Asthma","Males","Far West LHD","18/19","149.4","92.1","228.5"
"Asthma","Males","Far West LHD","19/20","186.5","122.2","271.9"
"Asthma","Males","Far West LHD","20/21","81.5","40.3","145.2"
"Asthma","Males","Far West LHD","21/22","36.6","11.9","84.9"
"Asthma","Males","All LHDs","01/02","166.2","161.8","170.7"
"Asthma","Males","All LHDs","02/03","144.9","140.9","149.1"
"Asthma","Males","All LHDs","03/04","140.9","136.9","145.0"
"Asthma","Males","All LHDs","04/05","151.2","147.1","155.5"
"Asthma","Males","All LHDs","05/06","155.3","151.1","159.6"
"Asthma","Males","All LHDs","06/07","160.1","155.8","164.4"
"Asthma","Males","All LHDs","07/08","157.3","153.1","161.6"
"Asthma","Males","All LHDs","08/09","159.6","155.5","163.9"
"Asthma","Males","All LHDs","09/10","163.9","159.6","168.2"
"Asthma","Males","All LHDs","10/11","151.6","147.6","155.7"
"Asthma","Males","All LHDs","11/12","158.4","154.2","162.5"
"Asthma","Males","All LHDs","12/13","157.5","153.5","161.7"
"Asthma","Males","All LHDs","13/14","155.6","151.6","159.7"
"Asthma","Males","All LHDs","14/15","149.0","145.1","153.0"
"Asthma","Males","All LHDs","15/16","146.8","142.9","150.7"
"Asthma","Males","All LHDs","16/17","147.4","143.5","151.3"
"Asthma","Males","All LHDs","17/18","135.4","131.7","139.1"
"Asthma","Males","All LHDs","18/19","138.2","134.5","142.0"
"Asthma","Males","All LHDs","19/20","109.4","106.1","112.8"
"Asthma","Males","All LHDs","20/21","92.7","89.7","95.8"
"Asthma","Males","All LHDs","21/22","83.1","80.2","86.0"
"Asthma","Females","Sydney LHD","01/02","148.8","133.1","165.8"
"Asthma","Females","Sydney LHD","02/03","146.6","131.1","163.4"
"Asthma","Females","Sydney LHD","03/04","134.5","119.6","150.6"
"Asthma","Females","Sydney LHD","04/05","134.2","119.4","150.3"
"Asthma","Females","Sydney LHD","05/06","125.7","111.5","141.1"
"Asthma","Females","Sydney LHD","06/07","153.6","138.1","170.3"
"Asthma","Females","Sydney LHD","07/08","141.0","126.3","157.0"
"Asthma","Females","Sydney LHD","08/09","140.7","126.0","156.5"
"Asthma","Females","Sydney LHD","09/10","131.9","118.1","146.9"
"Asthma","Females","Sydney LHD","10/11","115.5","102.5","129.6"
"Asthma","Females","Sydney LHD","11/12","148.6","134.2","164.2"
"Asthma","Females","Sydney LHD","12/13","111.5","99.1","125.0"
"Asthma","Females","Sydney LHD","13/14","122.0","109.2","135.9"
"Asthma","Females","Sydney LHD","14/15","127.3","114.2","141.3"
"Asthma","Females","Sydney LHD","15/16","111.3","99.3","124.3"
"Asthma","Females","Sydney LHD","16/17","128.9","115.9","143.0"
"Asthma","Females","Sydney LHD","17/18","108.7","97.0","121.4"
"Asthma","Females","Sydney LHD","18/19","124.0","111.3","137.6"
"Asthma","Females","Sydney LHD","19/20","116.8","104.3","130.4"
"Asthma","Females","Sydney LHD","20/21","99.4","87.3","112.7"
"Asthma","Females","Sydney LHD","21/22","86.8","75.7","98.9"
"Asthma","Females","South Western Sydney LHD","01/02","158.5","146.4","171.3"
"Asthma","Females","South Western Sydney LHD","02/03","140.8","129.5","152.8"
"Asthma","Females","South Western Sydney LHD","03/04","138.8","127.6","150.7"
"Asthma","Females","South Western Sydney LHD","04/05","142.0","130.7","154.0"
"Asthma","Females","South Western Sydney LHD","05/06","138.1","127.1","149.8"
"Asthma","Females","South Western Sydney LHD","06/07","164.9","152.9","177.5"
"Asthma","Females","South Western Sydney LHD","07/08","161.1","149.4","173.6"
"Asthma","Females","South Western Sydney LHD","08/09","157.5","145.9","169.7"
"Asthma","Females","South Western Sydney LHD","09/10","178.9","166.7","191.9"
"Asthma","Females","South Western Sydney LHD","10/11","155.3","143.9","167.3"
"Asthma","Females","South Western Sydney LHD","11/12","187.2","174.8","200.2"
"Asthma","Females","South Western Sydney LHD","12/13","167.1","155.4","179.3"
"Asthma","Females","South Western Sydney LHD","13/14","171.4","159.7","183.8"
"Asthma","Females","South Western Sydney LHD","14/15","183.6","171.6","196.2"
"Asthma","Females","South Western Sydney LHD","15/16","165.6","154.3","177.5"
"Asthma","Females","South Western Sydney LHD","16/17","184.5","172.7","196.9"
"Asthma","Females","South Western Sydney LHD","17/18","177.3","165.9","189.3"
"Asthma","Females","South Western Sydney LHD","18/19","168.3","157.2","179.8"
