"Respiratory disease hospitalisations by Disease type, Sex and LHD",,,,,,
Disease type,Sex,LHD,Period,"Rate per 100,000 population",LL 95% CI,UL 95% CI
Other acute respiratory infections,Females,Northern NSW LHD,3-Apr,411.6,377.1,448.2
Other acute respiratory infections,Females,Northern NSW LHD,4-May,335.1,303.8,368.7
Other acute respiratory infections,Females,Northern NSW LHD,5-Jun,374.9,341.9,410
Other acute respiratory infections,Females,Northern NSW LHD,6-Jul,325.9,295.3,358.8
Other acute respiratory infections,Females,Northern NSW LHD,7-Aug,426.1,391.3,463
Other acute respiratory infections,Females,Northern NSW LHD,8-Sep,418.2,384.2,454.4
Other acute respiratory infections,Females,Northern NSW LHD,9-Oct,417.3,383.3,453.5
Other acute respiratory infections,Females,Northern NSW LHD,10-Nov,426.4,392.1,462.8
Other acute respiratory infections,Females,Northern NSW LHD,11-Dec,363.8,332.5,397.3
Other acute respiratory infections,Females,Northern NSW LHD,Dec-13,368.9,337,402.9
Other acute respiratory infections,Females,Northern NSW LHD,13/14,342.9,312.1,375.7
Other acute respiratory infections,Females,Northern NSW LHD,14/15,379.9,347.1,414.9
Other acute respiratory infections,Females,Northern NSW LHD,15/16,420,385.5,456.6
Other acute respiratory infections,Females,Northern NSW LHD,16/17,376,343.7,410.3
Other acute respiratory infections,Females,Northern NSW LHD,17/18,368.8,336.7,403.1
Other acute respiratory infections,Females,Northern NSW LHD,18/19,388.5,355.4,423.8
Other acute respiratory infections,Females,Northern NSW LHD,19/20,291.8,263.3,322.5
Other acute respiratory infections,Females,Northern NSW LHD,20/21,252.2,225.1,281.5
Other acute respiratory infections,Females,Northern NSW LHD,21/22,533.3,493.3,575.5
Other acute respiratory infections,Females,Mid North Coast LHD,1-Feb,384.7,344.1,428.5
Other acute respiratory infections,Females,Mid North Coast LHD,2-Mar,325.6,289.6,364.7
Other acute respiratory infections,Females,Mid North Coast LHD,3-Apr,364.6,325.7,406.8
Other acute respiratory infections,Females,Mid North Coast LHD,4-May,358.7,319.6,401
Other acute respiratory infections,Females,Mid North Coast LHD,5-Jun,298,262.9,336.3
Other acute respiratory infections,Females,Mid North Coast LHD,6-Jul,345.4,307.9,386.2
Other acute respiratory infections,Females,Mid North Coast LHD,7-Aug,402.1,361.3,446.1
Other acute respiratory infections,Females,Mid North Coast LHD,8-Sep,366.6,328.4,408
Other acute respiratory infections,Females,Mid North Coast LHD,9-Oct,309.4,274.8,347.1
Other acute respiratory infections,Females,Mid North Coast LHD,10-Nov,335.3,299.6,373.9
Other acute respiratory infections,Females,Mid North Coast LHD,11-Dec,316.1,282.2,352.8
Other acute respiratory infections,Females,Mid North Coast LHD,Dec-13,249.4,219.2,282.6
Other acute respiratory infections,Females,Mid North Coast LHD,13/14,335.6,300.1,374
Other acute respiratory infections,Females,Mid North Coast LHD,14/15,276.8,244.9,311.6
Other acute respiratory infections,Females,Mid North Coast LHD,15/16,288.8,255.7,324.9
Other acute respiratory infections,Females,Mid North Coast LHD,16/17,346.3,310.2,385.2
Other acute respiratory infections,Females,Mid North Coast LHD,17/18,285.4,252.6,321.1
Other acute respiratory infections,Females,Mid North Coast LHD,18/19,338.4,302.5,377.1
Other acute respiratory infections,Females,Mid North Coast LHD,19/20,238.5,208.4,271.6
Other acute respiratory infections,Females,Mid North Coast LHD,20/21,241.5,210.3,275.8
Other acute respiratory infections,Females,Mid North Coast LHD,21/22,283.9,250.1,320.8
Other acute respiratory infections,Females,Southern NSW LHD,1-Feb,370.3,330.5,413.5
Other acute respiratory infections,Females,Southern NSW LHD,2-Mar,325.1,287.8,365.8
Other acute respiratory infections,Females,Southern NSW LHD,3-Apr,345.6,307.3,387.3
Other acute respiratory infections,Females,Southern NSW LHD,4-May,346.1,307.8,387.9
Other acute respiratory infections,Females,Southern NSW LHD,5-Jun,347.1,308.9,388.7
Other acute respiratory infections,Females,Southern NSW LHD,6-Jul,369.3,329.8,412.2
Other acute respiratory infections,Females,Southern NSW LHD,7-Aug,322.7,286.3,362.4
Other acute respiratory infections,Females,Southern NSW LHD,8-Sep,369.4,330.6,411.5
Other acute respiratory infections,Females,Southern NSW LHD,9-Oct,308.9,273.3,347.6
Other acute respiratory infections,Females,Southern NSW LHD,10-Nov,324.1,288.3,363.1
Other acute respiratory infections,Females,Southern NSW LHD,11-Dec,363.8,326.3,404.4
Other acute respiratory infections,Females,Southern NSW LHD,Dec-13,342.6,306.6,381.7
Other acute respiratory infections,Females,Southern NSW LHD,13/14,318.9,283.5,357.4
Other acute respiratory infections,Females,Southern NSW LHD,14/15,321.7,286.6,359.7
Other acute respiratory infections,Females,Southern NSW LHD,15/16,361.2,323.3,402.2
Other acute respiratory infections,Females,Southern NSW LHD,16/17,341,304.7,380.4
Other acute respiratory infections,Females,Southern NSW LHD,17/18,323.6,288.5,361.7
Other acute respiratory infections,Females,Southern NSW LHD,18/19,334,298.1,372.9
Other acute respiratory infections,Females,Southern NSW LHD,19/20,250.3,219.5,284.2
Other acute respiratory infections,Females,Southern NSW LHD,20/21,239.7,209.2,273.1
Other acute respiratory infections,Females,Southern NSW LHD,21/22,177,150.9,206.2
Other acute respiratory infections,Females,Murrumbidgee LHD,1-Feb,472,434.5,511.9
Other acute respiratory infections,Females,Murrumbidgee LHD,2-Mar,464.6,427.2,504.3
Other acute respiratory infections,Females,Murrumbidgee LHD,3-Apr,482.5,444.1,523.4
Other acute respiratory infections,Females,Murrumbidgee LHD,4-May,474.1,435.8,514.9
Other acute respiratory infections,Females,Murrumbidgee LHD,5-Jun,464.1,425.9,504.8
Other acute respiratory infections,Females,Murrumbidgee LHD,6-Jul,443.5,406.4,483.1
Other acute respiratory infections,Females,Murrumbidgee LHD,7-Aug,512.2,472.7,554.1
Other acute respiratory infections,Females,Murrumbidgee LHD,8-Sep,483.2,444.7,524.2
Other acute respiratory infections,Females,Murrumbidgee LHD,9-Oct,430.8,394.8,469.4
Other acute respiratory infections,Females,Murrumbidgee LHD,10-Nov,433.3,396.7,472.3
Other acute respiratory infections,Females,Murrumbidgee LHD,11-Dec,455.1,417.8,494.9
Other acute respiratory infections,Females,Murrumbidgee LHD,Dec-13,401.3,366.7,438.4
Other acute respiratory infections,Females,Murrumbidgee LHD,13/14,424.6,388.6,463
Other acute respiratory infections,Females,Murrumbidgee LHD,14/15,386.1,352.3,422.3
Other acute respiratory infections,Females,Murrumbidgee LHD,15/16,449.5,412.5,488.8
Other acute respiratory infections,Females,Murrumbidgee LHD,16/17,586.7,544.3,631.5
Other acute respiratory infections,Females,Murrumbidgee LHD,17/18,531.2,491.1,573.7
Other acute respiratory infections,Females,Murrumbidgee LHD,18/19,609.2,565.4,655.4
Other acute respiratory infections,Females,Murrumbidgee LHD,19/20,424.7,388.3,463.4
Other acute respiratory infections,Females,Murrumbidgee LHD,20/21,325.2,293.2,359.7
Other acute respiratory infections,Females,Murrumbidgee LHD,21/22,299.3,268.3,332.7
Other acute respiratory infections,Females,Western NSW LHD,1-Feb,596.5,556.7,638.5
Other acute respiratory infections,Females,Western NSW LHD,2-Mar,546.1,507.8,586.6
Other acute respiratory infections,Females,Western NSW LHD,3-Apr,573.1,533.6,614.7
Other acute respiratory infections,Females,Western NSW LHD,4-May,491.9,455.1,530.8
Other acute respiratory infections,Females,Western NSW LHD,5-Jun,605.9,564.6,649.3
Other acute respiratory infections,Females,Western NSW LHD,6-Jul,473.4,437.1,511.9
Other acute respiratory infections,Females,Western NSW LHD,7-Aug,579.5,539.5,621.6
Other acute respiratory infections,Females,Western NSW LHD,8-Sep,477.6,441.7,515.7
Other acute respiratory infections,Females,Western NSW LHD,9-Oct,466.1,430.8,503.5
Other acute respiratory infections,Females,Western NSW LHD,10-Nov,457.5,422.7,494.3
Other acute respiratory infections,Females,Western NSW LHD,11-Dec,463.8,428.9,500.8
Other acute respiratory infections,Females,Western NSW LHD,Dec-13,432.9,399.5,468.4
Other acute respiratory infections,Females,Western NSW LHD,13/14,457.2,422.8,493.7
Other acute respiratory infections,Females,Western NSW LHD,14/15,419.1,386.3,453.9
Other acute respiratory infections,Females,Western NSW LHD,15/16,433.6,400.4,468.8
Other acute respiratory infections,Females,Western NSW LHD,16/17,546.1,508.5,585.7
Other acute respiratory infections,Females,Western NSW LHD,17/18,531.4,494.1,570.8
Other acute respiratory infections,Females,Western NSW LHD,18/19,511.4,474.3,550.7
Other acute respiratory infections,Females,Western NSW LHD,19/20,451.9,416.9,489.1
Other acute respiratory infections,Females,Western NSW LHD,20/21,300.3,271.6,331.2
Other acute respiratory infections,Females,Western NSW LHD,21/22,248.8,222.9,276.8
Other acute respiratory infections,Females,Far West LHD,1-Feb,349.9,265.8,452
Other acute respiratory infections,Females,Far West LHD,2-Mar,365.2,277.7,471.2
Other acute respiratory infections,Females,Far West LHD,3-Apr,393,301.4,503.1
Other acute respiratory infections,Females,Far West LHD,4-May,349,262.9,453.9
Other acute respiratory infections,Females,Far West LHD,5-Jun,334.5,249.9,438.1
Other acute respiratory infections,Females,Far West LHD,6-Jul,353.2,263.5,462.7
Other acute respiratory infections,Females,Far West LHD,7-Aug,393.8,298.4,509.1
Other acute respiratory infections,Females,Far West LHD,8-Sep,461.7,361.8,580.5
Other acute respiratory infections,Females,Far West LHD,9-Oct,385.3,292.7,497.6
Other acute respiratory infections,Females,Far West LHD,10-Nov,371.1,280.8,480.9
Other acute respiratory infections,Females,Far West LHD,11-Dec,425.6,328,542.7
Other acute respiratory infections,Females,Far West LHD,Dec-13,331.7,246,437.3
Other acute respiratory infections,Females,Far West LHD,13/14,289.7,209.2,390.4
Other acute respiratory infections,Females,Far West LHD,14/15,360.4,268.5,473
Other acute respiratory infections,Females,Far West LHD,15/16,371.3,275.1,489
Other acute respiratory infections,Females,Far West LHD,16/17,468.2,363,594
Other acute respiratory infections,Females,Far West LHD,17/18,369.6,277.6,481.9
Other acute respiratory infections,Females,Far West LHD,18/19,470.2,363.7,597.5
Other acute respiratory infections,Females,Far West LHD,19/20,424.6,321.7,549
Other acute respiratory infections,Females,Far West LHD,20/21,235,159.8,332.4
Other acute respiratory infections,Females,Far West LHD,21/22,225.3,152.8,319.9
Other acute respiratory infections,Females,All LHDs,1-Feb,241.6,236.3,247
Other acute respiratory infections,Females,All LHDs,2-Mar,235.1,229.9,240.3
Other acute respiratory infections,Females,All LHDs,3-Apr,244.7,239.4,250.1
Other acute respiratory infections,Females,All LHDs,4-May,235.7,230.5,241
Other acute respiratory infections,Females,All LHDs,5-Jun,251.4,246.1,256.8
Other acute respiratory infections,Females,All LHDs,6-Jul,249,243.8,254.4
Other acute respiratory infections,Females,All LHDs,7-Aug,281.3,275.8,286.9
Other acute respiratory infections,Females,All LHDs,8-Sep,267.4,262.1,272.8
Other acute respiratory infections,Females,All LHDs,9-Oct,249.1,244,254.3
Other acute respiratory infections,Females,All LHDs,10-Nov,270.4,265.1,275.8
Other acute respiratory infections,Females,All LHDs,11-Dec,281.8,276.4,287.2
Other acute respiratory infections,Females,All LHDs,Dec-13,267.6,262.4,272.9
Other acute respiratory infections,Females,All LHDs,13/14,282,276.6,287.4
Other acute respiratory infections,Females,All LHDs,14/15,292.5,287.1,297.9
Other acute respiratory infections,Females,All LHDs,15/16,289.2,283.9,294.6
Other acute respiratory infections,Females,All LHDs,16/17,313.7,308.2,319.3
Other acute respiratory infections,Females,All LHDs,17/18,307.6,302.2,313.2
Other acute respiratory infections,Females,All LHDs,18/19,334,328.3,339.8
Other acute respiratory infections,Females,All LHDs,19/20,264.6,259.5,269.8
Other acute respiratory infections,Females,All LHDs,20/21,237.1,232.1,242
Other acute respiratory infections,Females,All LHDs,21/22,233,228.1,237.9
Other acute respiratory infections,Persons,Sydney LHD,1-Feb,200.6,187.7,214.2
Other acute respiratory infections,Persons,Sydney LHD,2-Mar,201,188.1,214.6
Other acute respiratory infections,Persons,Sydney LHD,3-Apr,206.6,193.5,220.3
Other acute respiratory infections,Persons,Sydney LHD,4-May,189.3,176.9,202.3
Other acute respiratory infections,Persons,Sydney LHD,5-Jun,182.2,170.2,194.9
Other acute respiratory infections,Persons,Sydney LHD,6-Jul,213.9,201.1,227.4
Other acute respiratory infections,Persons,Sydney LHD,7-Aug,227.1,214.1,240.7
Other acute respiratory infections,Persons,Sydney LHD,8-Sep,240.7,227.5,254.5
Other acute respiratory infections,Persons,Sydney LHD,9-Oct,234.8,221.9,248.2
Other acute respiratory infections,Persons,Sydney LHD,10-Nov,234,221.2,247.3
Other acute respiratory infections,Persons,Sydney LHD,11-Dec,253.5,240.3,267.2
Other acute respiratory infections,Persons,Sydney LHD,Dec-13,255.8,242.8,269.3
Other acute respiratory infections,Persons,Sydney LHD,13/14,267.8,254.6,281.5
Other acute respiratory infections,Persons,Sydney LHD,14/15,253,240.3,266.1
Other acute respiratory infections,Persons,Sydney LHD,15/16,273.3,260.2,286.9
Other acute respiratory infections,Persons,Sydney LHD,16/17,270,257,283.5
Other acute respiratory infections,Persons,Sydney LHD,17/18,279.6,266.5,293.2
Other acute respiratory infections,Persons,Sydney LHD,18/19,297.8,284.2,311.9
Other acute respiratory infections,Persons,Sydney LHD,19/20,222.7,210.9,235
Other acute respiratory infections,Persons,Sydney LHD,20/21,187.8,176.6,199.6
Other acute respiratory infections,Persons,Sydney LHD,21/22,156.3,146.1,167
Other acute respiratory infections,Persons,South Western Sydney LHD,1-Feb,227.2,217.1,237.6
Other acute respiratory infections,Persons,South Western Sydney LHD,2-Mar,231.2,221,241.8
Other acute respiratory infections,Persons,South Western Sydney LHD,3-Apr,247.7,237.1,258.7
Other acute respiratory infections,Persons,South Western Sydney LHD,4-May,240.2,229.8,250.9
Other acute respiratory infections,Persons,South Western Sydney LHD,5-Jun,265.9,255,277.2
Other acute respiratory infections,Persons,South Western Sydney LHD,6-Jul,289.7,278.4,301.4
Other acute respiratory infections,Persons,South Western Sydney LHD,7-Aug,320.4,308.7,332.6
Other acute respiratory infections,Persons,South Western Sydney LHD,8-Sep,293.5,282.3,305
Other acute respiratory infections,Persons,South Western Sydney LHD,9-Oct,305.5,294.2,317.2
Other acute respiratory infections,Persons,South Western Sydney LHD,10-Nov,340.1,328.2,352.3
Other acute respiratory infections,Persons,South Western Sydney LHD,11-Dec,389.9,377.2,402.9
Other acute respiratory infections,Persons,South Western Sydney LHD,Dec-13,378.7,366.3,391.4
Other acute respiratory infections,Persons,South Western Sydney LHD,13/14,391.4,379,404.2
Other acute respiratory infections,Persons,South Western Sydney LHD,14/15,401.9,389.4,414.7
Other acute respiratory infections,Persons,South Western Sydney LHD,15/16,387.9,375.8,400.2
Other acute respiratory infections,Persons,South Western Sydney LHD,16/17,427.6,415,440.4
Other acute respiratory infections,Persons,South Western Sydney LHD,17/18,451.5,438.7,464.5
Other acute respiratory infections,Persons,South Western Sydney LHD,18/19,467.1,454.3,480.3
Other acute respiratory infections,Persons,South Western Sydney LHD,19/20,375.2,363.7,386.9
Other acute respiratory infections,Persons,South Western Sydney LHD,20/21,316.5,306.1,327.1
Other acute respiratory infections,Persons,South Western Sydney LHD,21/22,276.4,266.6,286.4
Other acute respiratory infections,Persons,South Eastern Sydney LHD,1-Feb,162.4,153.1,172.1
Other acute respiratory infections,Persons,South Eastern Sydney LHD,2-Mar,167.6,158.2,177.4
Other acute respiratory infections,Persons,South Eastern Sydney LHD,3-Apr,174.2,164.6,184.1
